Customer_Id,Product_Id,Transaction Type,Category,Amount (in dollars),Purchase Date,Payment Mode
CUST10350,7489,Real Estate Booking,Fashion & Clothing,204040.51,2024-12-18,Wallet
ORG_US_959,5073,Purchase,Fashion & Clothing,452920.58,2024-02-19,Wallet
ORG_US_5404,4901,BNP Usage,Subscription & Promotions,289441.05,2025-02-06,Wallet
CUST5234,6680,Real Estate Booking,Groceries,234152.5,2024-05-18,Debit Card
ORG_US_5966,6941,Purchase,Groceries,17255.92,2023-06-27,Net Banking
ORG_US_6326,6674,BNP Usage,Subscription & Promotions,357107.8,2025-02-20,Wallet
CUST7928,1237,Subscription,Groceries,274516.26,2025-01-26,Debit Card
CUST6893,8267,Real Estate Booking,Real Estate,134159.02,2023-12-28,Wallet
CUST11941,9642,Subscription,Fashion & Clothing,23968.02,2025-03-15,Wallet
ORG_US_7750,4531,Subscription,Real Estate,117970.29,2024-01-04,Net Banking
CUST6063,8935,Real Estate Booking,Electronics,18764.4,2024-03-30,Net Banking
ORG_US_7551,1311,Subscription,Groceries,60910.07,2024-12-14,Wallet
CUST8018,2210,Subscription,Subscription & Promotions,177687.11,2024-10-04,Net Banking
CUST5651,8176,BNP Usage,Subscription & Promotions,7001.69,2024-06-07,Wallet
CUST9945,3779,BNP Usage,Fashion & Clothing,421186.31,2024-02-02,Debit Card
ORG_US_3488,5581,Purchase,Subscription & Promotions,179486.71,2024-03-10,Credit Card
ORG_US_6499,2739,BNP Usage,Subscription & Promotions,298438.0,2024-03-27,Credit Card
CUST7724,4372,Real Estate Booking,Groceries,31960.86,2023-06-21,Net Banking
ORG_US_4899,2319,Subscription,Fashion & Clothing,440803.9,2023-07-03,Wallet
CUST6521,4946,Real Estate Booking,Electronics,369861.28,2023-05-20,Debit Card
CUST9833,6297,Purchase,Groceries,171742.17,2023-08-07,Debit Card
CUST4090,6506,Real Estate Booking,Groceries,34693.62,2024-04-12,Credit Card
CUST7805,9381,Subscription,Groceries,42345.71,2025-02-28,Debit Card
ORG_US_6954,2458,Subscription,Subscription & Promotions,437518.02,2025-01-03,Net Banking
CUST8163,8382,Real Estate Booking,Electronics,130219.66,2024-10-05,Net Banking
CUST9668,7304,Purchase,Subscription & Promotions,268716.99,2024-11-20,Credit Card
ORG_US_4771,5898,Subscription,Electronics,243001.04,2023-11-26,Debit Card
CUST6324,4536,Purchase,Fashion & Clothing,345012.71,2024-09-04,Debit Card
CUST5006,5102,Subscription,Real Estate,16308.53,2023-12-18,Debit Card
CUST5271,8906,Purchase,Real Estate,19716.26,2023-06-20,Credit Card
ORG_US_9724,6512,Subscription,Subscription & Promotions,3926.08,2024-08-30,Wallet
CUST8926,8496,BNP Usage,Fashion & Clothing,118911.42,2023-04-04,Credit Card
ORG_US_8215,2777,BNP Usage,Real Estate,216557.18,2023-06-06,Net Banking
ORG_US_5148,7307,Real Estate Booking,Real Estate,332027.17,2023-08-30,Credit Card
CUST5525,9147,Subscription,Fashion & Clothing,166009.81,2024-02-29,Net Banking
CUST8895,5813,Subscription,Groceries,341154.07,2024-12-08,Credit Card
CUST11461,1282,Subscription,Fashion & Clothing,277203.86,2023-11-28,Net Banking
CUST8554,5434,BNP Usage,Fashion & Clothing,144518.75,2024-02-12,Debit Card
CUST9253,2216,BNP Usage,Fashion & Clothing,470873.46,2024-12-29,Wallet
CUST5957,8140,Purchase,Electronics,480778.73,2023-12-17,Credit Card
ORG_US_4293,6066,Subscription,Subscription & Promotions,391287.72,2023-06-21,Net Banking
CUST10034,7012,Real Estate Booking,Real Estate,458292.72,2024-04-17,Credit Card
CUST5358,8185,Subscription,Fashion & Clothing,111994.96,2024-06-27,Net Banking
ORG_US_5074,8738,Real Estate Booking,Fashion & Clothing,322442.86,2023-04-15,Wallet
ORG_US_7961,9071,Purchase,Subscription & Promotions,432839.19,2024-05-06,Debit Card
ORG_US_2745,5298,Subscription,Fashion & Clothing,326750.31,2023-12-10,Net Banking
ORG_US_6298,1500,Purchase,Fashion & Clothing,119083.6,2024-09-17,Debit Card
CUST5120,3811,Purchase,Fashion & Clothing,75716.86,2024-08-05,Credit Card
CUST9331,5325,Purchase,Electronics,8560.74,2024-09-30,Wallet
CUST9411,2763,Subscription,Groceries,124245.64,2024-04-19,Wallet
CUST9495,1820,Subscription,Fashion & Clothing,31315.61,2024-09-03,Net Banking
ORG_US_9030,6617,Subscription,Fashion & Clothing,135769.65,2023-07-03,Debit Card
CUST5380,5559,Real Estate Booking,Subscription & Promotions,210987.88,2024-02-14,Net Banking
CUST11060,6076,Subscription,Real Estate,281528.47,2023-06-19,Net Banking
CUST9757,7452,Real Estate Booking,Electronics,354875.82,2024-08-11,Credit Card
CUST9767,8337,BNP Usage,Groceries,477462.5,2024-10-24,Debit Card
CUST12016,8061,Purchase,Groceries,468418.9,2024-03-10,Net Banking
CUST10087,3635,Real Estate Booking,Electronics,405735.5,2024-01-06,Wallet
ORG_US_8824,2697,Purchase,Subscription & Promotions,357237.01,2024-06-20,Net Banking
CUST8776,7729,Purchase,Fashion & Clothing,128981.58,2023-06-18,Credit Card
CUST7468,1698,Purchase,Fashion & Clothing,342928.12,2024-06-25,Debit Card
CUST11494,7567,Real Estate Booking,Subscription & Promotions,275786.81,2023-06-28,Credit Card
ORG_US_2989,4184,BNP Usage,Groceries,128551.82,2023-08-31,Net Banking
CUST2037,8351,Real Estate Booking,Subscription & Promotions,238221.07,2024-09-03,Credit Card
CUST5619,2521,Subscription,Fashion & Clothing,38064.15,2025-01-28,Wallet
CUST5109,7581,Real Estate Booking,Electronics,332686.72,2024-09-02,Wallet
CUST9266,2838,Subscription,Fashion & Clothing,478427.81,2023-04-21,Net Banking
ORG_US_9135,7360,Purchase,Groceries,216868.95,2024-03-10,Wallet
ORG_US_3256,5322,BNP Usage,Electronics,163235.32,2024-03-20,Net Banking
ORG_US_6779,1739,Subscription,Real Estate,472047.57,2023-12-06,Wallet
CUST11108,2617,BNP Usage,Subscription & Promotions,64559.26,2023-12-21,Credit Card
ORG_US_7302,6045,Subscription,Electronics,16249.29,2023-07-29,Credit Card
ORG_US_2781,2687,BNP Usage,Real Estate,440221.99,2023-12-26,Credit Card
ORG_US_5817,3173,Subscription,Groceries,134536.08,2024-10-21,Wallet
CUST7448,9720,Real Estate Booking,Subscription & Promotions,325141.22,2024-03-07,Debit Card
CUST8658,1746,BNP Usage,Real Estate,11562.38,2023-05-22,Debit Card
ORG_US_5011,2759,BNP Usage,Electronics,435220.37,2024-03-27,Net Banking
CUST9686,5799,BNP Usage,Fashion & Clothing,258366.42,2024-08-31,Wallet
CUST4951,5004,BNP Usage,Electronics,135259.96,2024-07-24,Debit Card
CUST11970,5450,Subscription,Fashion & Clothing,86952.34,2024-04-04,Credit Card
ORG_US_2585,8231,BNP Usage,Real Estate,396872.3,2023-12-07,Net Banking
ORG_US_5025,5827,Purchase,Electronics,96530.07,2024-03-22,Net Banking
CUST11620,8400,Subscription,Real Estate,20115.47,2024-05-21,Debit Card
ORG_US_9966,1742,BNP Usage,Subscription & Promotions,409276.07,2024-03-21,Debit Card
ORG_US_3596,8770,Subscription,Subscription & Promotions,381890.52,2024-07-01,Debit Card
CUST9828,8941,Subscription,Groceries,162655.82,2023-06-30,Debit Card
ORG_US_9662,2662,Real Estate Booking,Electronics,158345.05,2023-05-07,Wallet
ORG_US_8267,4095,BNP Usage,Real Estate,290122.07,2024-08-20,Credit Card
CUST10757,2377,BNP Usage,Subscription & Promotions,166526.2,2024-03-06,Net Banking
ORG_US_4858,8801,Purchase,Groceries,350406.33,2023-05-05,Net Banking
CUST8146,7856,Subscription,Electronics,480695.18,2023-04-30,Credit Card
ORG_US_7921,6495,Real Estate Booking,Real Estate,423264.63,2023-10-12,Debit Card
ORG_US_7313,7113,Real Estate Booking,Fashion & Clothing,221360.09,2024-12-20,Credit Card
ORG_US_8473,2416,Real Estate Booking,Subscription & Promotions,204564.54,2023-08-30,Credit Card
CUST4028,1562,Subscription,Subscription & Promotions,2313.97,2025-03-13,Net Banking
CUST11331,9949,Real Estate Booking,Subscription & Promotions,88751.19,2024-07-04,Credit Card
ORG_US_7254,9865,Real Estate Booking,Subscription & Promotions,39215.54,2023-11-09,Credit Card
CUST5686,4248,Subscription,Groceries,384028.92,2024-12-30,Net Banking
CUST10843,9227,BNP Usage,Electronics,266130.79,2023-12-21,Debit Card
ORG_US_8225,4702,Purchase,Groceries,69961.76,2023-05-22,Net Banking
CUST10869,5585,Real Estate Booking,Fashion & Clothing,379750.35,2024-01-02,Credit Card
ORG_US_2310,9703,BNP Usage,Real Estate,428750.72,2023-04-01,Credit Card
ORG_US_7917,7023,Subscription,Groceries,494459.77,2023-06-26,Wallet
CUST7935,2691,Purchase,Fashion & Clothing,218875.72,2024-11-14,Wallet
CUST8523,9649,Subscription,Fashion & Clothing,304081.74,2023-12-03,Wallet
CUST9776,9823,Subscription,Real Estate,395555.98,2024-05-06,Wallet
CUST10492,6223,BNP Usage,Groceries,67878.47,2024-10-25,Net Banking
CUST6346,6882,Real Estate Booking,Subscription & Promotions,162129.99,2025-01-30,Net Banking
ORG_US_4474,4703,Subscription,Electronics,494610.61,2023-05-10,Credit Card
CUST9327,1372,Purchase,Subscription & Promotions,207985.5,2024-12-03,Debit Card
ORG_US_4569,3310,Real Estate Booking,Electronics,23053.15,2023-07-08,Wallet
CUST7255,9341,BNP Usage,Electronics,434503.7,2023-10-11,Wallet
CUST7813,5562,BNP Usage,Electronics,91549.49,2023-10-17,Wallet
CUST3055,6630,Subscription,Real Estate,452964.44,2024-11-08,Wallet
ORG_US_1240,9312,Subscription,Groceries,309166.06,2023-11-20,Wallet
CUST10196,8355,Purchase,Fashion & Clothing,356335.8,2024-01-31,Credit Card
ORG_US_5854,6647,Purchase,Fashion & Clothing,331286.8,2024-08-27,Credit Card
CUST11008,8591,Purchase,Groceries,108446.92,2023-07-21,Net Banking
ORG_US_4462,1408,Subscription,Real Estate,165009.21,2024-10-08,Credit Card
CUST11864,1051,BNP Usage,Real Estate,321291.86,2023-06-20,Debit Card
CUST8471,9507,Subscription,Fashion & Clothing,102662.27,2024-02-03,Credit Card
ORG_US_7372,7829,Subscription,Subscription & Promotions,82809.41,2024-07-11,Debit Card
ORG_US_5152,6656,Subscription,Groceries,406638.13,2024-12-08,Wallet
CUST6354,3875,BNP Usage,Groceries,865.71,2025-02-18,Credit Card
CUST5514,1857,Real Estate Booking,Real Estate,338249.0,2024-10-08,Net Banking
CUST8771,6503,Purchase,Electronics,85567.34,2024-03-15,Net Banking
ORG_US_7339,8961,Purchase,Groceries,289412.81,2024-03-13,Credit Card
ORG_US_5990,6229,BNP Usage,Fashion & Clothing,216989.27,2025-03-13,Net Banking
CUST6544,7661,Purchase,Fashion & Clothing,433396.54,2023-06-13,Credit Card
CUST11024,8687,Real Estate Booking,Real Estate,217140.93,2024-01-09,Credit Card
ORG_US_4289,9114,BNP Usage,Real Estate,108930.98,2024-02-18,Debit Card
ORG_US_2635,8386,BNP Usage,Electronics,36229.08,2024-10-06,Credit Card
CUST7474,8063,BNP Usage,Groceries,392375.26,2024-11-29,Net Banking
CUST3027,9883,BNP Usage,Subscription & Promotions,153689.73,2024-02-16,Debit Card
CUST9987,5953,Real Estate Booking,Electronics,273423.63,2023-07-29,Net Banking
ORG_US_6101,7662,Subscription,Subscription & Promotions,358623.76,2024-03-19,Net Banking
CUST10620,1452,Subscription,Fashion & Clothing,486347.79,2024-02-25,Net Banking
CUST8314,4347,Purchase,Fashion & Clothing,250009.23,2025-01-29,Net Banking
ORG_US_3153,1539,BNP Usage,Real Estate,277750.54,2024-07-16,Credit Card
CUST8488,1487,Purchase,Groceries,373835.71,2024-04-21,Debit Card
CUST11853,3217,Real Estate Booking,Groceries,325188.3,2023-10-14,Net Banking
CUST5054,1008,Real Estate Booking,Real Estate,169641.84,2025-01-04,Net Banking
CUST10695,6502,Purchase,Electronics,238498.69,2024-10-22,Wallet
ORG_US_2444,8795,Real Estate Booking,Real Estate,180239.11,2023-12-01,Credit Card
ORG_US_2988,8153,BNP Usage,Electronics,91097.37,2024-04-15,Credit Card
ORG_US_3890,6794,BNP Usage,Electronics,414887.71,2023-03-22,Net Banking
CUST9124,4771,Real Estate Booking,Fashion & Clothing,70052.08,2024-05-22,Wallet
CUST8548,9518,BNP Usage,Groceries,328322.92,2024-04-19,Net Banking
ORG_US_3164,2603,Purchase,Real Estate,87186.8,2025-03-08,Credit Card
ORG_US_3460,6398,BNP Usage,Real Estate,338587.87,2023-07-03,Credit Card
CUST9203,4026,BNP Usage,Fashion & Clothing,195595.85,2023-11-30,Debit Card
ORG_US_3793,6260,BNP Usage,Fashion & Clothing,161497.03,2025-02-03,Credit Card
ORG_US_5926,7139,BNP Usage,Subscription & Promotions,190222.69,2024-05-16,Wallet
ORG_US_7584,5448,Purchase,Groceries,145544.99,2024-02-04,Net Banking
ORG_US_7168,3224,Purchase,Real Estate,143513.59,2024-04-06,Debit Card
CUST7737,5370,Subscription,Fashion & Clothing,84537.18,2023-06-18,Credit Card
CUST5305,7558,Real Estate Booking,Groceries,293510.46,2024-08-27,Debit Card
ORG_US_8940,3493,Purchase,Electronics,269541.77,2023-04-15,Wallet
CUST11037,2121,Real Estate Booking,Real Estate,389498.28,2025-02-28,Credit Card
ORG_US_2235,3323,Subscription,Subscription & Promotions,217263.67,2024-01-26,Wallet
ORG_US_2581,1255,BNP Usage,Groceries,487885.08,2024-04-09,Credit Card
ORG_US_6613,3549,BNP Usage,Groceries,280875.87,2023-03-29,Debit Card
CUST4057,9336,Subscription,Subscription & Promotions,436257.48,2024-08-10,Debit Card
ORG_US_5977,3114,Purchase,Real Estate,19045.7,2023-04-22,Credit Card
CUST10053,1009,Subscription,Fashion & Clothing,209168.42,2025-01-03,Credit Card
ORG_US_6400,5426,Purchase,Subscription & Promotions,173891.82,2025-01-26,Net Banking
CUST10789,8492,Subscription,Groceries,404403.9,2024-09-05,Net Banking
ORG_US_2268,6270,BNP Usage,Subscription & Promotions,128255.83,2023-08-11,Wallet
ORG_US_2200,2836,Purchase,Groceries,332400.92,2024-07-19,Wallet
CUST4689,9370,Real Estate Booking,Groceries,376563.37,2024-06-17,Debit Card
CUST9318,7834,Subscription,Subscription & Promotions,177269.88,2023-12-24,Credit Card
CUST4445,8494,Subscription,Groceries,145065.86,2023-08-18,Credit Card
ORG_US_7131,4301,Subscription,Real Estate,428014.44,2024-10-05,Credit Card
ORG_US_3707,2729,Purchase,Electronics,89197.5,2024-08-22,Wallet
ORG_US_4809,4154,Real Estate Booking,Subscription & Promotions,49527.97,2023-04-14,Net Banking
ORG_US_6065,6066,BNP Usage,Groceries,16915.76,2023-11-08,Credit Card
CUST10950,6185,Purchase,Real Estate,183654.85,2023-10-30,Wallet
ORG_US_9209,7930,BNP Usage,Fashion & Clothing,248275.91,2023-12-24,Credit Card
CUST4527,3947,Purchase,Electronics,7469.43,2024-05-31,Credit Card
CUST6818,6590,Real Estate Booking,Electronics,318526.62,2024-08-10,Debit Card
CUST4373,9680,Subscription,Electronics,85835.76,2023-08-23,Wallet
CUST10812,9540,Purchase,Electronics,186893.1,2025-01-21,Net Banking
CUST11202,4645,Subscription,Electronics,216326.84,2023-04-15,Credit Card
CUST4222,7788,Purchase,Electronics,305836.69,2023-08-14,Debit Card
CUST8409,5168,Real Estate Booking,Real Estate,427088.9,2024-02-28,Net Banking
ORG_US_4267,7799,Real Estate Booking,Fashion & Clothing,243340.97,2024-04-30,Wallet
ORG_US_4912,1995,BNP Usage,Real Estate,84732.88,2025-03-05,Wallet
CUST4763,3915,Purchase,Real Estate,218023.95,2023-09-16,Net Banking
CUST9581,7681,Real Estate Booking,Electronics,271591.7,2023-04-14,Wallet
ORG_US_8469,4269,BNP Usage,Subscription & Promotions,77828.92,2023-03-27,Net Banking
CUST9330,2863,BNP Usage,Subscription & Promotions,638.84,2025-01-13,Net Banking
ORG_US_3980,3550,BNP Usage,Real Estate,464376.31,2023-05-19,Credit Card
CUST8220,3893,Real Estate Booking,Subscription & Promotions,58631.9,2024-10-06,Wallet
CUST4483,8100,BNP Usage,Subscription & Promotions,110601.97,2023-12-02,Credit Card
CUST7863,6528,Real Estate Booking,Real Estate,350078.53,2023-07-24,Wallet
ORG_US_6588,7258,BNP Usage,Electronics,81828.01,2024-08-23,Credit Card
ORG_US_8351,5077,BNP Usage,Fashion & Clothing,245741.46,2023-11-28,Debit Card
ORG_US_6475,4792,BNP Usage,Groceries,398768.84,2024-08-10,Net Banking
CUST7952,2685,Subscription,Fashion & Clothing,447968.61,2023-12-27,Wallet
ORG_US_5937,5656,BNP Usage,Fashion & Clothing,96191.32,2023-08-31,Wallet
CUST7498,6046,Real Estate Booking,Electronics,376785.79,2025-01-05,Debit Card
ORG_US_5694,2992,BNP Usage,Electronics,383185.25,2023-05-11,Net Banking
CUST11474,6450,Real Estate Booking,Subscription & Promotions,315128.46,2023-12-29,Wallet
ORG_US_5540,1827,Real Estate Booking,Fashion & Clothing,370445.38,2024-02-17,Net Banking
ORG_US_7632,1172,Subscription,Fashion & Clothing,269761.34,2023-11-13,Debit Card
ORG_US_197,8645,Purchase,Electronics,84521.62,2023-06-16,Wallet
ORG_US_1588,4943,BNP Usage,Electronics,400590.14,2023-10-23,Debit Card
CUST7908,9401,Real Estate Booking,Fashion & Clothing,229001.18,2024-05-13,Net Banking
CUST7593,8817,Purchase,Subscription & Promotions,411924.22,2024-03-15,Credit Card
ORG_US_5644,6480,Real Estate Booking,Subscription & Promotions,152450.1,2023-11-11,Net Banking
CUST9547,5309,Real Estate Booking,Electronics,477155.63,2025-02-18,Debit Card
ORG_US_5980,2259,Real Estate Booking,Real Estate,257410.08,2023-06-14,Credit Card
ORG_US_9483,6293,Subscription,Subscription & Promotions,426663.16,2023-06-24,Credit Card
CUST11004,3938,Real Estate Booking,Electronics,397846.58,2024-12-09,Net Banking
CUST8288,3092,Real Estate Booking,Fashion & Clothing,160853.2,2024-02-08,Credit Card
CUST3218,1048,Subscription,Fashion & Clothing,354520.1,2023-09-08,Wallet
CUST7014,8050,Subscription,Groceries,104679.47,2024-04-08,Wallet
ORG_US_9301,1536,Real Estate Booking,Groceries,490166.59,2023-03-26,Wallet
CUST9036,9478,Purchase,Fashion & Clothing,269701.71,2024-01-22,Debit Card
ORG_US_3335,6358,BNP Usage,Subscription & Promotions,315888.98,2024-04-15,Net Banking
ORG_US_2069,2844,Subscription,Fashion & Clothing,363970.06,2023-05-06,Credit Card
ORG_US_7121,7110,Purchase,Electronics,486500.0,2025-03-02,Credit Card
CUST8299,9417,Purchase,Electronics,442436.14,2023-10-09,Net Banking
CUST11968,9535,BNP Usage,Groceries,178369.33,2024-07-17,Credit Card
ORG_US_3671,6392,BNP Usage,Groceries,259727.32,2024-06-19,Credit Card
CUST10605,9728,BNP Usage,Electronics,19720.73,2023-05-07,Credit Card
CUST9128,5327,Real Estate Booking,Electronics,113920.34,2024-02-02,Net Banking
CUST6089,7823,Real Estate Booking,Subscription & Promotions,286700.63,2024-06-17,Net Banking
ORG_US_7681,6366,Subscription,Subscription & Promotions,2640.2,2024-04-11,Net Banking
CUST5378,7520,Purchase,Electronics,407798.83,2025-01-02,Debit Card
ORG_US_2032,7046,Subscription,Subscription & Promotions,182221.14,2025-03-09,Debit Card
ORG_US_4437,1124,Subscription,Subscription & Promotions,322348.3,2024-01-23,Debit Card
ORG_US_4924,9130,Real Estate Booking,Real Estate,433869.66,2024-06-21,Credit Card
CUST8833,3763,Subscription,Real Estate,322530.38,2025-02-17,Credit Card
CUST7912,7042,BNP Usage,Electronics,194701.48,2024-03-28,Debit Card
CUST4194,1170,Real Estate Booking,Groceries,414301.59,2024-04-28,Debit Card
CUST7316,1680,Purchase,Real Estate,148224.91,2024-03-14,Debit Card
CUST4971,8285,Real Estate Booking,Fashion & Clothing,15828.67,2023-09-14,Net Banking
CUST6840,4315,Subscription,Electronics,454105.38,2023-12-05,Debit Card
ORG_US_4184,5380,Real Estate Booking,Fashion & Clothing,224263.33,2023-05-15,Net Banking
CUST9690,3763,BNP Usage,Subscription & Promotions,102234.37,2024-10-05,Net Banking
CUST11443,3527,Subscription,Fashion & Clothing,2904.5,2024-06-06,Wallet
ORG_US_5340,2342,Subscription,Real Estate,114261.87,2024-12-23,Wallet
CUST11371,7336,Subscription,Fashion & Clothing,159429.12,2024-12-04,Debit Card
ORG_US_9177,3222,Purchase,Electronics,238752.93,2023-06-24,Debit Card
ORG_US_5861,5454,Subscription,Fashion & Clothing,345517.58,2024-03-16,Wallet
CUST8506,7780,BNP Usage,Groceries,436752.94,2024-08-22,Net Banking
ORG_US_9563,7312,Subscription,Electronics,58872.42,2023-06-24,Credit Card
ORG_US_5296,3122,Real Estate Booking,Electronics,446755.15,2024-08-01,Wallet
ORG_US_2644,3551,Real Estate Booking,Subscription & Promotions,170396.9,2024-10-06,Net Banking
ORG_US_5802,6458,Real Estate Booking,Groceries,453998.23,2024-10-10,Credit Card
ORG_US_5187,3988,Purchase,Real Estate,181831.68,2024-06-08,Net Banking
ORG_US_6901,4637,Purchase,Subscription & Promotions,363905.65,2024-02-02,Credit Card
CUST9123,2931,Subscription,Subscription & Promotions,13146.73,2024-03-16,Net Banking
ORG_US_3882,4341,Purchase,Electronics,495924.04,2024-04-11,Credit Card
CUST11066,2209,Purchase,Electronics,93644.82,2024-01-03,Debit Card
CUST11747,3167,BNP Usage,Fashion & Clothing,374543.39,2025-03-01,Credit Card
ORG_US_9206,4968,Purchase,Groceries,299360.12,2024-02-11,Wallet
ORG_US_4684,2143,Subscription,Fashion & Clothing,196207.0,2024-04-26,Credit Card
CUST11199,8616,Subscription,Fashion & Clothing,99772.97,2024-10-27,Wallet
ORG_US_5943,7908,Real Estate Booking,Groceries,181068.99,2023-07-12,Wallet
ORG_US_8535,5687,BNP Usage,Groceries,2294.18,2023-05-30,Debit Card
CUST9242,2357,Subscription,Electronics,481283.68,2023-05-15,Wallet
